mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_max_iter,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
130.2816018819809,45.637675145469736,0.0726011037826538,0.0021063703542282346,identity,"(50, 100, 200, 400, 200, 100, 50)",1500,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 200, 400, 200, 100, 50), 'max_iter': 1500}",0.3419565138273142,0.29193694634773193,0.2079470584237495,0.27353547539932466,0.35959692364979756,0.1855770844527429,0.4079603136965706,-0.006794677759811574,0.26885440526713744,0.3250497573041432,0.26556198006087006,0.11097749491990051,19,-0.41618041848069814,-0.5827326776325501,-1.4665934567399666,-0.9187577722100468,-0.6260811801167928,-0.8823989002469108,-0.9099319218744479,-0.6126622086608368,-0.25264685115495156,-0.5377126667302422,-0.7205698053847444,0.32287600906783004,17
26.783794569969178,11.458292463619646,0.010399246215820312,0.0010229290563733315,identity,"(50, 100, 50)",500,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 500}",0.33917020992337676,0.26365142268900243,0.21038525939305486,0.286242825164454,0.3459070806885003,0.18099225690487153,0.38404459104850375,0.34682300172722924,0.2705075769169699,0.3306306198318322,0.2958354844287795,0.061835573703036856,9,-0.41794261983839204,-0.6060115351507748,-1.4620787969235607,-0.9026868204077939,-0.6394648651010535,-0.8873664014171656,-0.946689051464944,-0.39747614011892946,-0.25207559884247416,-0.5332665605099786,-0.7045058389775065,0.3360976591871302,10
25.440201616287233,8.395068160840461,0.010602498054504394,0.0006640909446015723,identity,"(50, 100, 50)",1000,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 1000}",0.3458558753397346,0.270050597486571,0.17012160000220733,0.2937392789677611,0.39618501905528736,0.14302892249344645,0.40889704912637415,0.4240035351700788,0.2732883472921258,0.3308189461182698,0.30559891710518566,0.09076567943775757,6,-0.41371426245887444,-0.600745043352917,-1.536632423717129,-0.8932060750133951,-0.5903113364110949,-0.9284983537417604,-0.908492211852218,-0.35050966609074774,-0.25111470557562104,-0.533116526591491,-0.7006340604805249,0.3589280077087083,6
25.508497428894042,9.22908178338113,0.010604596138000489,0.0006758332028563163,identity,"(50, 100, 50)",1500,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 50), 'max_iter': 1500}",0.33655679144747386,0.2693176131258609,0.18701700460552628,0.27091848100537175,0.3924728104409042,0.17356311960545034,0.40204787510913154,0.4294287168129237,0.27770666990083437,0.32988747309857314,0.30689165551520503,0.08276899858230179,3,-0.41959547959283233,-0.6013482861530831,-1.505348290372595,-0.9220674781321578,-0.5939405256451294,-0.8954156132672368,-0.9190190096682141,-0.3472082940820207,-0.24958795727471006,-0.533858603280593,-0.6987389537468573,0.35193521382332127,4
5.129505777359009,0.7363934416063516,0.004057765007019043,0.000552184946642321,identity,"(25, 11, 7, 5, 3)",500,"{'activation': 'identity', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 500}",0.3454697435856563,0.25137000720417235,0.2067500172305755,0.29044223040921735,0.4052453888582178,0.17509022814437425,0.380571650841656,0.3997461693683312,0.27737616358843065,0.32649614830177254,0.30585577475324033,0.07563755621400232,4,-0.413958471965355,-0.6161190843212582,-1.4688099408778366,-0.8973758436475635,-0.58145359161255,-0.8937610442839973,-0.9520267665372278,-0.3652709393043294,-0.24970216350082586,-0.5365603702922657,-0.697503821634321,0.3428494838880729,3
5.836801290512085,1.3555591158997466,0.0038915157318115236,0.0005386052354614916,identity,"(25, 11, 7, 5, 3)",1000,"{'activation': 'identity', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 1000}",0.34368918099393664,0.25673449598329035,0.20492369798655274,0.28402858904004136,0.4007721456025417,0.1743622426671665,0.3639735650814927,0.40812119144956827,0.2703925120490742,0.32546034299471016,0.3032457963848375,0.07497826250285697,7,-0.41508459098351136,-0.6117041344177705,-1.4721916186832011,-0.9054871590064757,-0.5858267958020495,-0.8945497912264284,-0.9775370970515267,-0.36017450838428233,-0.25211535942745456,-0.537385565393536,-0.7012056620376236,0.3461070260574752,7
5.3119943857192995,1.0782893743738418,0.00383603572845459,0.0005515712729278398,identity,"(25, 11, 7, 5, 3)",1500,"{'activation': 'identity', 'hidden_layer_sizes': (25, 11, 7, 5, 3), 'max_iter': 1500}",0.3386219880781405,0.25291912681562745,0.2062187176018344,0.2948672179667081,0.40668203219974186,0.18502390091220677,0.3712475160322355,0.4143527147895635,0.27495256917093636,0.3367795470502565,0.30816653306172515,0.07523033861990304,1,-0.41828934342393753,-0.61484416591604,-1.4697937142068385,-0.8917795735301587,-0.5800490771873624,-0.8829982553712392,-0.966357440820107,-0.356382455310166,-0.25053963486421466,-0.5283678941446729,-0.6959401554774737,0.34411879376562754,2
67.7492936372757,21.76769428773193,0.03569841384887695,0.0020027065759388625,identity,"(50, 100, 150, 150, 100, 50)",500,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 500}",0.3473382700631297,0.2665262832284745,0.19885285967693123,0.28111544780777664,0.39674836545497894,0.18725154913271003,0.3639335430133869,0.4231063254120211,0.2597532835927916,0.3330696432592727,0.3057695570641473,0.07592392119989434,5,-0.4127767200786217,-0.6036455379823793,-1.4834325992723254,-0.909171401055542,-0.5897605886215254,-0.8805846760104616,-0.9775986087342591,-0.3510556428664959,-0.25579173741230726,-0.5313234635104896,-0.6995140975544408,0.34909279654275654,5
65.21860249042511,22.54030985213203,0.035498404502868654,0.002693977082502848,identity,"(50, 100, 150, 150, 100, 50)",1000,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1000}",0.34525826583619423,0.2816085220449954,0.21027346403397484,0.27437991583481813,0.37548635095759675,0.17624603558368612,0.3428615885959002,0.32668740805561247,0.2837932700527753,0.29000877281538806,0.2906603593810942,0.05843505567690922,11,-0.41409222133013085,-0.5912329239292796,-1.4622858011950104,-0.9176898106138429,-0.6105471020218793,-0.8925087671269128,-1.00998502542952,-0.40972920180475314,-0.24748473683037572,-0.5656287707959935,-0.7121184361077699,0.34187840754348103,15
63.4281005859375,23.809523744453156,0.0352003812789917,0.0013994297208698016,identity,"(50, 100, 150, 150, 100, 50)",1500,"{'activation': 'identity', 'hidden_layer_sizes': (50, 100, 150, 150, 100, 50), 'max_iter': 1500}",0.3442237112242945,0.2350296488291166,0.20061908080967283,0.30225413344665053,0.3961526831750588,0.1822275551261454,0.3823741206271719,0.410862161034826,0.27754851226356547,0.2702673495374198,0.30015589560739225,0.07722563687330293,8,-0.41474652667676654,-0.6295671250575399,-1.480162201271808,-0.8824373609650147,-0.5903429491356449,-0.8860279987628192,-0.9492564711769695,-0.35850655312282553,-0.24964260853614137,-0.5813561721425696,-0.70220459668481,0.3421248263668928,8
